"1.9711,-0.251467,0.0063765","1.97922,-0.261832,-0.012038","1.97232,-0.251888,-0.00496996","1.96425,-0.240362,0.00419169","1.96901,-0.246176,-0.00862275","1.95377,-0.224999,0.0129988","1.95436,-0.225182,0.00739086","1.96226,-0.235211,-0.0109568","1.95555,-0.225547,-0.00391125","1.95277,-0.221189,-0.00368991","1.9536,-0.221688,-0.00980061","1.94929,-0.215281,-0.00686672","1.94921,-0.214553,-0.0113825","1.94223,-0.204561,-0.00362646","1.93426,-0.193254,0.0059761","1.94014,-0.20052,-0.00917943","1.93129,-0.188059,0.00208156","1.92258,-0.175784,0.0132183","1.93028,-0.185465,-0.00532746","1.92047,-0.171743,0.00789374","1.91847,-0.168467,0.00694751","1.91863,-0.168063,0.00206146","1.91593,-0.163854,0.00241133","1.91363,-0.160176,0.00205049","1.91128,-0.156429,0.00180249","1.90572,-0.14842,0.00754823","1.90371,-0.145134,0.00671662","1.90415,-0.145099,0.00129928","1.89852,-0.137012,0.00729699","1.89949,-0.137687,0.000860121","1.89543,-0.131694,0.00394883","1.89403,-0.129225,0.00200875","1.89534,-0.130347,-0.00512706","1.88807,-0.120109,0.0042152","1.8866,-0.117554,0.00243755","1.88519,-0.11508,0.000543372","1.87971,-0.107233,0.00657877","1.88671,-0.115848,-0.0117035","1.88319,-0.110579,-0.00946698","1.88253,-0.109094,-0.0128485","1.87558,-0.0993292,-0.00379921","1.86553,-0.0854958,0.011498","1.86884,-0.0892341,0.000305022","1.86303,-0.0809836,0.00729739","1.86624,-0.0845844,-0.00377038","1.86356,-0.0804521,-0.00302657","1.86424,-0.0807175,-0.00905295","1.85557,-0.0687546,0.00387262","1.86375,-0.078833,-0.0174486","1.85261,-0.0636487,0.000648843","1.85578,-0.0671736,-0.0105289","1.84973,-0.0586621,-0.00274664","1.84221,-0.048236,0.00817341","1.83613,-0.0397121,0.0161776","1.83842,-0.0420734,0.00680568","1.83532,-0.0374222,0.0086726","1.83257,-0.0332371,0.00982106","1.83104,-0.030636,0.00842059","1.83444,-0.0344268,-0.00343115","1.82627,-0.0232185,0.00927729","1.82809,-0.0249552,0.000746319","1.83028,-0.0271693,-0.0086402","1.82773,-0.0232414,-0.00785619","1.81911,-0.0114875,0.0060675","1.82189,-0.0144594,-0.00464914","1.81062,0.000692321,0.0152111","1.81912,-0.00963011,-0.00802382","1.81148,0.000818028,0.00401528","1.81216,0.000578387,-0.00215582","1.79851,0.0187252,0.0233457","1.80503,0.0109761,0.00422932","1.80549,0.0110077,-0.00150384","1.80124,0.0170882,0.00331237","1.80076,0.0183275,-0.000320977","1.7998,0.0201769,-0.0028933","1.7944,0.027713,0.0046275","1.78898,0.0352521,0.0122458","1.78642,0.0391376,0.013404","1.78448,0.042231,0.0131635","1.79076,0.0348631,-0.00601233","1.78419,0.0438537,0.00441971","1.77841,0.0518203,0.0130999","1.78036,0.0499799,0.00385271","1.784,0.0459924,-0.00943675","1.77645,0.0561963,0.00351282","1.78014,0.0521562,-0.00997462","1.77518,0.0590672,-0.00303827","1.77213,0.0635572,-0.000578604","1.76958,0.0674059,0.000708265","1.77112,0.0661118,-0.00776753","1.77078,0.0671769,-0.0117967","1.76802,0.0712897,-0.00998629","1.76137,0.0802886,0.00130688","1.76477,0.076671,-0.011785","1.76436,0.0778283,-0.0156668","1.75427,0.0911067,0.00422525","1.75785,0.0872736,-0.00942712","1.74875,0.0992952,0.00824396","1.75158,0.0963967,-0.00363131","1.74759,0.102022,0.00147003","1.74797,0.102197,-0.00433982","1.74457,0.107079,-0.000659554","1.74184,0.111118,0.0013592","1.73742,0.11725,0.00769624","1.74113,0.113303,-0.00661119","1.73896,0.116634,-0.00600413","1.73613,0.120792,-0.00365683","1.7333,0.124946,-0.00127589","1.73007,0.129582,0.00216061","1.72956,0.130867,-0.00142576","1.73157,0.129057,-0.0116047","1.72693,0.135423,-0.00442612","1.72081,0.143595,0.00671876","1.72326,0.141245,-0.00469395","1.71942,0.146614,0.000525228","1.72086,0.145517,-0.00827982","1.71362,0.155038,0.00611021","1.71626,0.152474,-0.00596079","1.71133,0.159143,0.0023134","1.70787,0.164033,0.00672804","1.71003,0.162065,-0.00415399","1.7036,0.170547,0.00840032","1.70502,0.169486,-0.000508295","1.70287,0.172768,0.000393186","1.70238,0.174026,-0.00331174","1.69861,0.179264,0.00212028","1.6942,0.185253,0.00936888","1.69577,0.184031,-7.60151e-05","1.70087,0.178573,-0.0195305","1.6922,0.189681,-0.000178805","1.68722,0.196339,0.0088684","1.68547,0.199108,0.00877295","1.69103,0.193138,-0.0122351","1.68519,0.200811,-0.000608411","1.68437,0.20247,-0.00339976","1.68482,0.202619,-0.00988739","1.6774,0.212149,0.00655285","1.68049,0.209156,-0.00766385","1.6771,0.213881,-0.00289677","1.67678,0.214954,-0.00716485","1.67206,0.221237,0.00159769","1.67219,0.221783,-0.00399277","1.67602,0.217955,-0.0207308","1.66289,0.234136,0.01342","1.66649,0.230601,-0.00263165","1.66489,0.233173,-0.00308466","1.66484,0.233947,-0.00820032","1.66069,0.239511,-0.000838408","1.65674,0.244836,0.00599531","1.65386,0.248907,0.00961016","1.65723,0.245685,-0.00612333","1.65812,0.245359,-0.0142782","1.64474,0.261627,0.0221847","1.65431,0.25123,-0.013166","1.64835,0.258858,0.000222833","1.64716,0.260943,-0.00141879","1.64473,0.264476,0.000932066","1.64371,0.266365,-0.00124048","1.63997,0.271398,0.00536706","1.64209,0.269679,-0.00692545","1.63788,0.275243,0.00126216","1.63545,0.27875,0.00370957","1.63637,0.278432,-0.0047649","1.63016,0.286246,0.0101321","1.63269,0.284092,-0.00371286","1.6291,0.288913,0.00266651","1.63412,0.283952,-0.0196335","1.62992,0.289463,-0.0112009","1.62317,0.297841,0.00590234","1.6262,0.295166,-0.0099151","1.62088,0.30191,0.00251968","1.61901,0.304764,0.00330844","1.62098,0.303302,-0.00908538","1.62106,0.303962,-0.0150931","1.61499,0.31151,0.000195616","1.6121,0.315497,0.00458587","1.61248,0.315835,-0.00241901","1.60589,0.323915,0.0150003","1.61088,0.319137,-0.00830373","1.60247,0.329214,0.0157554","1.60582,0.326269,-0.00191721","1.59843,0.335186,0.0187796","1.59878,0.335559,0.0117822","1.60126,0.333611,-0.00295876","1.59924,0.336604,-0.00147226","1.60331,0.332945,-0.0222133","1.59593,0.341783,-0.00111036","1.59696,0.341445,-0.0108454","1.59404,0.34541,-0.00598995","1.59219,0.348211,-0.00505649","1.59058,0.350748,-0.0050133","1.58263,0.360107,0.0188927","1.58612,0.357148,-0.000210761","1.58484,0.359322,-0.00137187","1.57906,0.36631,0.0146688","1.57752,0.368747,0.0145792","1.58007,0.366841,-0.00126001","1.58069,0.36699,-0.00980832","1.57848,0.370159,-0.00734819","1.57305,0.376716,0.00774252","1.57499,0.375495,-0.00602124","1.57292,0.378494,-0.00407039","1.56845,0.384015,0.00751264","1.56872,0.384558,0.000220122","1.57087,0.383146,-0.0147214","1.56574,0.389332,-0.000314315","1.56303,0.392985,0.00440234","1.55825,0.398764,0.0176206","1.56432,0.393341,-0.0136073","1.55794,0.40076,0.0063033","1.55746,0.402102,0.00192273","1.55545,0.405017,0.00390984","1.55136,0.410038,0.0146314","1.55758,0.404578,-0.0180317","1.54963,0.413509,0.00911075","1.54978,0.414222,0.00197507","1.54462,0.420295,0.0175935","1.54953,0.41623,-0.0101202","1.54796,0.418685,-0.010008","1.54186,0.425668,0.00995192","1.54513,0.423299,-0.0110385","1.53885,0.430421,0.00992178","1.54088,0.429306,-0.00578113","1.53601,0.435001,0.00916224","1.53299,0.438862,0.0159899","1.53323,0.43952,0.0081486","1.53478,0.438927,-0.00566402","1.53308,0.441491,-0.00484887","1.5343,0.441237,-0.0174008","1.52658,0.449614,0.0112519","1.52611,0.450981,0.00649793","1.52785,0.450245,-0.00862743","1.52634,0.452634,-0.00859506","1.52201,0.457687,0.00475327","1.52127,0.459331,0.00119853","1.51943,0.462014,0.00287743","1.51842,0.463911,0.00056064","1.51771,0.465536,-0.00320374","1.51546,0.468599,0.000515628","1.51517,0.469838,-0.00534344","1.51389,0.47199,-0.00641739","1.50832,0.478092,0.0138983","1.51173,0.475948,-0.0104901","1.50706,0.48119,0.00549434","1.50796,0.481367,-0.00650516","1.5051,0.484949,0.000513558","1.50211,0.488631,0.00827581","1.50531,0.486781,-0.0157824","1.50075,0.491857,0.000164167","1.50434,0.489714,-0.0262524","1.49938,0.49512,-0.00805544","1.49674,0.498471,-0.00186231","1.49682,0.499434,-0.0101535","1.4932,0.50362,0.00136825","1.4916,0.506049,0.00215604","1.49187,0.506868,-0.00726314","1.48908,0.510308,-2.83706e-05","1.48734,0.512849,0.00154327","1.48383,0.516869,0.0129325","1.48524,0.516766,-0.00294131","1.48378,0.519061,-0.00296185","1.48009,0.523204,0.0097062","1.47968,0.524633,0.00385843","1.47909,0.526217,-0.00104438","1.47885,0.527525,-0.00803818","1.47486,0.531857,0.00670089","1.47935,0.529397,-0.0280342","1.47307,0.535537,0.000339704","1.46764,0.540953,0.0240869","1.47024,0.540043,9.7855e-06","1.4703,0.541152,-0.00905041","1.46727,0.544659,0.000590586","1.46477,0.547739,0.00710964","1.46695,0.547257,-0.0151821","1.4648,0.550076,-0.0108327","1.46414,0.551771,-0.0157806","1.46079,0.555468,-0.00377132","1.45934,0.557748,-0.00364905","1.45896,0.559246,-0.0104275","1.45488,0.563414,0.00657866","1.45422,0.56512,0.00167586","1.45138,0.568363,0.0109211","1.45519,0.566947,-0.0235932","1.45151,0.570782,-0.00873936","1.44893,0.573828,-0.00105512","1.45019,0.574262,-0.0192048","1.44513,0.578962,0.00546753","1.44645,0.579383,-0.0133597","1.44145,0.583982,0.0113677","1.43938,0.586632,0.0160383","1.43926,0.588024,0.00702616","1.44017,0.588782,-0.00949279","1.4385,0.591189,-0.00772698","1.43559,0.594346,0.00297325","1.434,0.596684,0.00431492","1.43447,0.597783,-0.00953241","1.43186,0.600728,-0.000731382","1.42774,0.60453,0.0195724","1.42722,0.606229,0.0130663","1.42682,0.60787,0.00546727","1.426,0.609758,0.00092654","1.42356,0.612542,0.00896584","1.42217,0.614747,0.00896039","1.42147,0.616584,0.00343225","1.42073,0.618455,-0.00188863","1.42002,0.620327,-0.00749608","1.41807,0.62282,-0.00316732","1.41633,0.625206,-0.000374613","1.41619,0.626822,-0.0109219","1.4117,0.63048,0.0149403","1.41166,0.632055,0.00347762","1.41258,0.633243,-0.0163461","1.41011,0.635937,-0.00719423","1.40558,0.639455,0.0200023","1.40762,0.64025,-0.0100696","1.40519,0.642873,-0.00104779","1.40385,0.645061,-0.00155681","1.40107,0.647774,0.0109956","1.40013,0.649803,0.00693424","1.39908,0.651879,0.00375561","1.39815,0.653925,-0.000591051","1.3965,0.656209,0.00187038","1.39499,0.658443,0.00302096","1.39362,0.660631,0.00275605","1.39244,0.662771,0.000745817","1.38916,0.665446,0.0195228","1.39154,0.66672,-0.0182507","1.38879,0.669248,-0.00460391","1.38684,0.671567,0.00109468","1.3865,0.673563,-0.00991346","1.38459,0.675865,-0.00451346","1.38211,0.678235,0.00709783","1.38025,0.680482,0.0122782","1.37949,0.682581,0.0054604","1.37887,0.68469,-0.00302701","1.37621,0.686989,0.011301","1.37498,0.689152,0.00955246","1.37419,0.691305,0.00280159","1.37306,0.693487,-0.000149682","1.37231,0.695682,-0.00775633","1.37138,0.6979,-0.0134254","1.36982,0.700108,-0.0115159","1.36757,0.702256,-0.000938061","1.36561,0.704392,0.00628278","1.3645,0.706604,0.00273601","1.36281,0.708741,0.00679628","1.36209,0.711034,-0.00193298","1.35993,0.713069,0.00841502","1.36016,0.715613,-0.0134262","1.35739,0.717471,0.00545141","1.35722,0.719998,-0.0114732","1.35466,0.721835,0.00508249","1.35405,0.724286,-0.00614468","1.3522,0.726309,0.000561054","1.35072,0.728455,0.00202139","1.34843,0.730223,0.0159271","1.34772,0.732704,0.00571877","1.34603,0.734716,0.0106435","1.34566,0.737454,-0.00551312","1.34398,0.739475,-0.000765334","1.34314,0.742024,-0.0100047","1.34091,0.743647,0.00423587","1.33975,0.745991,0.000386605","1.33831,0.748133,0.0013763","1.33613,0.749647,0.0158314","1.33554,0.752503,0.00134853","1.33434,0.754861,-0.00210585","1.33309,0.757185,-0.00465331","1.33273,0.760485,-0.0252069","1.32981,0.761018,0.00541576","1.32853,0.763314,0.00334465","1.32804,0.766634,-0.0158559","1.32637,0.768494,-0.0100093","1.32487,0.770552,-0.0076349","1.32272,0.771621,0.00987102","1.32251,0.775642,-0.0178948","1.32082,0.777399,-0.0110964","1.31941,0.779584,-0.0107416","1.31714,0.780172,0.0117439","1.31635,0.783488,-0.00376238","1.3154,0.786612,-0.0159734","1.31347,0.787672,-0.00102126","1.31139,0.788252,0.0192805","1.31061,0.791878,0.00120927","1.30976,0.795464,-0.0155623","1.30795,0.796579,-0.00253736","1.30655,0.798743,-0.00214137","1.30478,0.799769,0.0110777","1.30391,0.80363,-0.00754735","1.30233,0.805213,-0.000769093","1.3013,0.808787,-0.0153774","1.2997,0.810209,-0.00701469","1.29816,0.811817,-0.000866878","1.29644,0.812495,0.0143843","1.29586,0.818713,-0.0254175","1.29377,0.817267,0.010268","1.29224,0.818583,0.0184815","1.29144,0.824454,-0.0160829","1.28968,0.824225,0.00648774","1.28873,0.829898,-0.0249224","1.2869,0.828574,0.00678006","1.28554,0.831082,0.00402107","1.28414,0.833209,0.00462907","1.28273,0.835122,0.00703627","1.28135,0.837462,0.00581463","1.27996,0.839686,0.00559813","1.27855,0.841595,0.00793648","1.27724,0.845809,-0.00812726","1.27577,0.845982,0.00796804","1.27441,0.849982,-0.00596213","1.273,0.85179,-0.00279867","1.27159,0.854259,-0.0046705","1.2702,0.854657,0.00885329","1.26877,0.858789,-0.00526927","1.26739,0.860202,0.000601483","1.26597,0.862604,-0.000714089","1.26463,0.863428,0.0090905","1.26322,0.865839,0.00765245","1.26189,0.866877,0.0156534","1.2603,0.872159,-0.00520312","1.25909,0.871475,0.0142604","1.25734,0.878274,-0.0160421","1.25626,0.876423,0.0106889","1.25495,0.877633,0.0171064","1.25328,0.882672,-0.000940497","1.25206,0.883026,0.0108545","1.25039,0.887669,-0.00423241","1.2492,0.887941,0.00785235","1.24748,0.892752,-0.00785917","1.24652,0.891376,0.0138904","1.24455,0.897823,-0.0112172","1.2435,0.897335,0.00489961","1.242,0.90016,0.00146177","1.24063,0.90205,0.00346872","1.2388,0.906958,-0.0116877","1.23782,0.906419,0.00407473","1.23588,0.911799,-0.0133708","1.23554,0.907565,0.0224115","1.23371,0.912288,0.00872839","1.23199,0.916206,-0.000332607","1.23049,0.918813,-0.0022074","1.22882,0.92238,-0.00910641","1.22792,0.921817,0.00572202","1.22653,0.923922,0.00646748","1.22476,0.927871,-0.00224535","1.22337,0.92992,-0.00114091","1.22271,0.928489,0.0174492","1.21999,0.9368,-0.0128076","1.21864,0.93865,-0.0106249","1.2179,0.93772,0.00511019","1.21623,0.941047,-3.98065e-05","1.21452,0.944485,-0.00562001","1.21311,0.946616,-0.00487871","1.21185,0.948079,-0.000995153","1.21095,0.948095,0.00958328","1.20965,0.949827,0.0120447","1.20737,0.955518,-0.00367692","1.20598,0.957559,-0.00252991","1.20563,0.95548,0.0171745","1.20305,0.962216,-0.00283093","1.20253,0.960941,0.0129988","1.20048,0.965523,0.00284424","1.19833,0.970436,-0.00856625","1.1958,0.976679,-0.0255258","1.19619,0.972131,0.00402329","1.19551,0.971613,0.0159801","1.19381,0.974814,0.0120799","1.19105,0.981797,-0.00754672","1.19065,0.980329,0.00817827","1.18803,0.98669,-0.00852706","1.18747,0.985848,0.00442548","1.18629,0.987198,0.00831212","1.1827,0.996725,-0.0206855","1.18318,0.992449,0.00576814","1.18157,0.995217,0.00397587","1.17998,0.997947,0.00237219","1.17811,1.00156,-0.00263404","1.17676,1.00348,-0.00100414","1.17586,1.00394,0.00618267","1.17417,1.00697,0.0035106","1.17271,1.00922,0.00382371","1.17187,1.00954,0.0113992","1.16998,1.01319,0.00647494","1.16667,1.0212,-0.0144862","1.16508,1.02382,-0.0153735","1.16458,1.02313,-0.00417365","1.16336,1.02464,-0.00105634","1.16162,1.02775,-0.00372234","1.16071,1.02832,0.00267409","1.15957,1.02962,0.00644397","1.15707,1.03496,-0.00403309","1.15649,1.03462,0.00546434","1.1551,1.03667,0.00655059","1.1531,1.04049,0.00156696","1.15165,1.04271,0.00208626","1.15164,1.04078,0.0167537","1.14792,1.04949,-0.00469345","1.14732,1.04929,0.00402454","1.14515,1.05352,-0.00212023","1.14396,1.055,0.000942026","1.14334,1.05488,0.00920258","1.1394,1.06402,-0.012815","1.13786,1.06647,-0.0128602","1.13579,1.07034,-0.0174711","1.13702,1.06514,0.00697864","1.13261,1.07545,-0.0181303","1.13146,1.0768,-0.0146346","1.13455,1.06668,0.0248151","1.13007,1.07708,-0.000186633","1.12864,1.0792,0.000799972","1.12653,1.08317,-0.00392563","1.12752,1.07883,0.0168124","1.1214,1.09344,-0.0202522","1.12094,1.09297,-0.011314","1.12087,1.0915,0.000495829","1.12024,1.09156,0.00765648","1.11635,1.10008,-0.0103807","1.11565,1.10031,-0.00372662","1.11412,1.10269,-0.0034493","1.11345,1.10286,0.00325249","1.1074,1.11685,-0.0300818","1.11102,1.10601,0.00839316","1.10825,1.11156,-0.000422625","1.1083,1.10992,0.0113081","1.10468,1.11759,-0.00341916","1.10493,1.11546,0.0095908","1.09977,1.12696,-0.0155975","1.10162,1.12084,0.00842675","1.09908,1.12574,0.00177235","1.09553,1.13312,-0.0116217","1.0952,1.1325,-0.00299591","1.09556,1.13018,0.0101576","1.09273,1.13575,0.00187865","1.09189,1.13641,0.00686792","1.08798,1.1446,-0.00826364","1.08848,1.14198,0.00545262","1.08467,1.14988,-0.00870247","1.08491,1.14792,0.00315669","1.08195,1.15373,-0.00538418","1.08462,1.14593,0.0214877","1.08256,1.14958,0.0185541","1.08075,1.15262,0.0172449","1.07538,1.16415,-0.0057164","1.07493,1.16389,0.001488","1.07344,1.16614,0.00231182","1.07258,1.16688,0.00690549","1.06917,1.17367,-0.00360199","1.06871,1.17348,0.00329885","1.06545,1.17988,-0.0060978","1.06529,1.17897,0.00253825","1.06174,1.18604,-0.00836126","1.06038,1.18793,-0.00658618","1.05847,1.19114,-0.00797428","1.05758,1.19196,-0.00360463","1.05826,1.18917,0.00935871","1.05367,1.19857,-0.00678582","1.05298,1.19893,-0.00136777","1.05068,1.20301,-0.00475435","1.05115,1.20073,0.00679863","1.04856,1.20547,0.00190918","1.04482,1.21282,-0.00897761","1.04841,1.20347,0.0187569","1.0411,1.21891,-0.0106419","1.04362,1.21204,0.0111942","1.03906,1.2212,-0.00357457","1.0368,1.22515,-0.00641429","1.03775,1.22186,0.00705571","1.03628,1.22401,0.00823269","1.03361,1.22887,0.00339509","1.03078,1.23408,-0.00217522","1.02705,1.24129,-0.012059","1.02815,1.23771,0.00179635","1.02559,1.24228,-0.00223221","1.02313,1.24663,-0.00575172","1.02018,1.25205,-0.0115174","1.01711,1.25773,-0.0177581","1.019,1.25246,-0.000540144","1.01949,1.25029,0.00993624","1.01746,1.25367,0.00856217","1.01396,1.26028,0.000429881","1.01405,1.25902,0.0088733","1.0078,1.27163,-0.0116558","1.00878,1.26841,0.000852336","1.00959,1.26558,0.0124547","1.00428,1.27608,-0.00343945","1.00334,1.27708,0.000275494","1.0031,1.27655,0.00707145","1.00332,1.27504,0.0158032","1.00063,1.27982,0.0117759","0.994607,1.29177,-0.00658011","0.994139,1.29175,-0.000835058","0.993797,1.29146,0.00539585","0.989811,1.29898,-0.00387712","0.990558,1.29637,0.00690865","0.986856,1.30327,-0.00103029","0.988353,1.29907,0.0127548","0.987369,1.30018,0.0161369","0.983483,1.30745,0.00758858","0.978372,1.3173,-0.00583128","0.975567,1.32225,-0.00971774","0.975089,1.32226,-0.00416925","0.972194,1.32739,-0.00834572","0.972147,1.3265,-0.00112051","0.967454,1.3354,-0.0123301","0.968314,1.33261,-0.00156991","0.96868,1.33087,0.00714687","0.962491,1.34288,-0.00966162","0.964953,1.33676,0.00712363","0.959087,1.34806,-0.00820921","0.960996,1.34312,0.00629515","0.953726,1.35731,-0.0141276","0.956231,1.35114,0.00252086","0.952332,1.3583,-0.00498312","0.949119,1.36401,-0.00982642","0.952327,1.35642,0.00915719","0.946436,1.36767,-0.0055194","0.943134,1.37356,-0.0105426","0.946294,1.3661,0.00799152","0.941815,1.3744,-0.00126562","0.942776,1.3715,0.0091425","0.938655,1.37905,0.00130225","0.933676,1.38834,-0.00947453","0.932531,1.38977,-0.00657469","0.93461,1.3846,0.00761825","0.926523,1.40021,-0.0137942","0.927719,1.39685,-0.00274232","0.924581,1.40234,-0.00674602","0.925563,1.39943,0.00344093","0.923187,1.40336,0.00208507","0.919929,1.40908,-0.00222647","0.918523,1.41103,-0.000228081","0.917989,1.41122,0.00469198","0.916104,1.41415,0.00507169","0.917403,1.41064,0.0160191","0.911278,1.42212,0.00239362","0.909696,1.42443,0.00383005","0.905969,1.43105,-0.00172062","0.903925,1.43428,-0.00173271","0.905927,1.42938,0.0113121","0.897518,1.44538,-0.00913938","0.892973,1.4536,-0.0170243","0.89791,1.44284,0.00525514","0.895578,1.44664,0.00439286","0.896341,1.44426,0.013264","0.894052,1.44797,0.01254","0.882623,1.46987,-0.0165074","0.885104,1.46407,-0.00230717","0.884956,1.4635,0.00369293","0.877193,1.47806,-0.0135903","0.875384,1.48078,-0.0125952","0.875725,1.47924,-0.00509813","0.877305,1.47527,0.00605589","0.871956,1.48499,-0.00358234","0.869971,1.48806,-0.00310275","0.869843,1.48747,0.0028794","0.867286,1.49166,0.00167764","0.865238,1.49486,0.00199671","0.866011,1.4925,0.0105375","0.860304,1.50287,0.000264664","0.85441,1.5136,-0.010419","0.855047,1.51151,-0.00227654","0.85443,1.51189,0.00223175","0.845909,1.52772,-0.015672","0.847459,1.52385,-0.00499381","0.844043,1.52969,-0.00832543","0.851145,1.51501,0.0177269","0.846442,1.52336,0.0107849","0.837238,1.54045,-0.00848571","0.840363,1.53355,0.00631043","0.839629,1.53416,0.0104332","0.832767,1.54666,-0.00210943","0.82686,1.55729,-0.0119215","0.82646,1.55724,-0.00680535","0.824791,1.55965,-0.00511444","0.822059,1.56412,-0.00624866","0.823767,1.56,0.00440464","0.821306,1.56394,0.00398946","0.822331,1.56116,0.0127375","0.817466,1.56973,0.00605948","0.81286,1.57779,0.000144005","0.805278,1.59156,-0.0133699","0.808283,1.58497,0.000459195","0.801611,1.59697,-0.0105519","0.803612,1.59232,0.000614336","0.798092,1.60209,-0.00732802","0.802911,1.59207,0.0108436","0.795978,1.60453,-0.00056426","0.796527,1.60269,0.00680006","0.787041,1.62,-0.0107556","0.791932,1.60987,0.00733666","0.787193,1.61811,0.00164402","0.780505,1.63005,-0.0087263","0.784548,1.62156,0.00709505","0.781325,1.62689,0.00521957","0.775656,1.63687,-0.00249507","0.77079,1.64531,-0.00819044","0.772917,1.64048,0.00284395","0.771016,1.6433,0.00424828","0.772238,1.6402,0.0130231","0.764327,1.65438,0.000314334","0.764616,1.65305,0.00689101","0.757941,1.66487,-0.0027466","0.753386,1.67267,-0.00736455","0.758639,1.66199,0.010636","0.755384,1.66734,0.0090163","0.74826,1.67997,-0.00137161","0.744056,1.68709,-0.00501963","0.749774,1.67556,0.0137604","0.741916,1.68954,0.00192642","0.732293,1.70682,-0.0137092","0.735245,1.7005,-0.00123546","0.731734,1.70629,-0.00314458","0.727253,1.7139,-0.00714147","0.727243,1.71314,-0.00129382","0.734122,1.69951,0.0195257","0.722987,1.71953,0.00112794","0.719754,1.72479,-2.56441e-05","0.714633,1.73356,-0.00519543","0.713813,1.73431,-0.00110593","0.714004,1.73318,0.00511854"
